 "uri" , "lod_identifier" ,
 "http://data.americanartcollaborative.org/puam/constituent/4487" , "http://vocab.getty.edu/ulan/500027690" ,
 "http://data.americanartcollaborative.org/puam/constituent/6016" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500332677" ,
 "http://data.americanartcollaborative.org/puam/constituent/5180" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500006188" ,
 "http://data.americanartcollaborative.org/puam/constituent/12733" , "http://vocab.getty.edu/ulan/500098395" ,
 "http://data.americanartcollaborative.org/puam/constituent/1" , "http://vocab.getty.edu/ulan/500118788" ,
 "http://data.americanartcollaborative.org/puam/constituent/4009" , "http://vocab.getty.edu/ulan/500011009" ,
 "http://data.americanartcollaborative.org/puam/constituent/4993" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500332675" ,
 "http://data.americanartcollaborative.org/puam/constituent/5407" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500019611" ,
 "http://data.americanartcollaborative.org/puam/constituent/5778" , "http://vocab.getty.edu/ulan/500029393" ,
 "http://data.americanartcollaborative.org/puam/constituent/3194" , "http://vocab.getty.edu/ulan/500118702" ,
 "http://data.americanartcollaborative.org/puam/constituent/443" , "http://vocab.getty.edu/ulan/500028254" ,
 "http://data.americanartcollaborative.org/puam/constituent/4394" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500012372" ,
 "http://data.americanartcollaborative.org/puam/constituent/4912" , "http://vocab.getty.edu/ulan/500004904" ,
 "http://data.americanartcollaborative.org/puam/constituent/372" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500014747" ,
 "http://data.americanartcollaborative.org/puam/constituent/4184" , "http://vocab.getty.edu/ulan/500017914" ,
 "http://data.americanartcollaborative.org/puam/constituent/16470" , "http://vocab.getty.edu/ulan/500011126" ,
 "http://data.americanartcollaborative.org/puam/constituent/12701" , "http://vocab.getty.edu/ulan/500065362" ,
 "http://data.americanartcollaborative.org/puam/constituent/2883" , "http://vocab.getty.edu/ulan/500027093" ,
 "http://data.americanartcollaborative.org/puam/constituent/3965" , "http://vocab.getty.edu/ulan/500022833" ,
 "http://data.americanartcollaborative.org/puam/constituent/4093" , "http://vocab.getty.edu/ulan/500012576" ,
 "http://data.americanartcollaborative.org/puam/constituent/6229" , "http://vocab.getty.edu/ulan/500019133" ,
 "http://data.americanartcollaborative.org/puam/constituent/4800" , "http://vocab.getty.edu/ulan/500020522" ,
 "http://data.americanartcollaborative.org/puam/constituent/12742" , "http://vocab.getty.edu/ulan/500064978" ,
 "http://data.americanartcollaborative.org/puam/constituent/5936" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500056003" ,
 "http://data.americanartcollaborative.org/puam/constituent/3439" , "http://vocab.getty.edu/ulan/500021682" ,
 "http://data.americanartcollaborative.org/puam/constituent/4739" , "http://vocab.getty.edu/ulan/500004191" ,
 "http://data.americanartcollaborative.org/puam/constituent/3710" , "http://vocab.getty.edu/ulan/500095275" ,
 "http://data.americanartcollaborative.org/puam/constituent/12" , "http://vocab.getty.edu/ulan/500014538" ,
 "http://data.americanartcollaborative.org/puam/constituent/4825" , "http://vocab.getty.edu/ulan/500350185" ,
 "http://data.americanartcollaborative.org/puam/constituent/3207" , "http://vocab.getty.edu/ulan/500024759" ,
 "http://data.americanartcollaborative.org/puam/constituent/5226" , "http://vocab.getty.edu/ulan/500022651" ,
 "http://data.americanartcollaborative.org/puam/constituent/13771" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500029537" ,
 "http://data.americanartcollaborative.org/puam/constituent/6219" , "http://vocab.getty.edu/ulan/500016424" ,
 "http://data.americanartcollaborative.org/puam/constituent/12820" , "http://vocab.getty.edu/ulan/500058940" ,
 "http://data.americanartcollaborative.org/puam/constituent/5531" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500025393" ,
 "http://data.americanartcollaborative.org/puam/constituent/12750" , "http://vocab.getty.edu/ulan/500010350" ,
 "http://data.americanartcollaborative.org/puam/constituent/14216" , "http://vocab.getty.edu/ulan/500001196" ,
 "http://data.americanartcollaborative.org/puam/constituent/12805" , "http://vocab.getty.edu/ulan/500034111" ,
 "http://data.americanartcollaborative.org/puam/constituent/3006" , "http://vocab.getty.edu/ulan/500030892" ,
 "http://data.americanartcollaborative.org/puam/constituent/866" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500010962" ,
 "http://data.americanartcollaborative.org/puam/constituent/17329" , "http://vocab.getty.edu/ulan/500095281" ,
 "http://data.americanartcollaborative.org/puam/constituent/626" , "http://vocab.getty.edu/ulan/500299856" ,
 "http://data.americanartcollaborative.org/puam/constituent/12721" , "http://vocab.getty.edu/ulan/500090718" ,
 "http://data.americanartcollaborative.org/puam/constituent/18742" , "http://vocab.getty.edu/ulan/500089775" ,
 "http://data.americanartcollaborative.org/puam/constituent/6730" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500115501" ,
 "http://data.americanartcollaborative.org/puam/constituent/12757" , "http://vocab.getty.edu/ulan/500105087" ,
 "http://data.americanartcollaborative.org/puam/constituent/5988" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500198701" ,
 "http://data.americanartcollaborative.org/puam/constituent/12779" , "http://vocab.getty.edu/ulan/500087484" ,
 "http://data.americanartcollaborative.org/puam/constituent/12767" , "http://vocab.getty.edu/ulan/500026802" ,
 "http://data.americanartcollaborative.org/puam/constituent/5979" , "http://vocab.getty.edu/ulan/500019916" ,
 "http://data.americanartcollaborative.org/puam/constituent/12761" , "http://vocab.getty.edu/ulan/500329947" ,
 "http://data.americanartcollaborative.org/puam/constituent/12664" , "http://vocab.getty.edu/ulan/500120818" ,
 "http://data.americanartcollaborative.org/puam/constituent/140" , "http://vocab.getty.edu/ulan/500079070" ,
 "http://data.americanartcollaborative.org/puam/constituent/14807" , "http://vocab.getty.edu/ulan/500086788" ,
 "http://data.americanartcollaborative.org/puam/constituent/2870" , "http://vocab.getty.edu/ulan/500006514" ,
 "http://data.americanartcollaborative.org/puam/constituent/913" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500011653" ,
 "http://data.americanartcollaborative.org/puam/constituent/5763" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500002904" ,
 "http://data.americanartcollaborative.org/puam/constituent/3163" , "http://vocab.getty.edu/ulan/500054138" ,
 "http://data.americanartcollaborative.org/puam/constituent/5021" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500199245" ,
 "http://data.americanartcollaborative.org/puam/constituent/5203" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500005673" ,
 "http://data.americanartcollaborative.org/puam/constituent/3387" , "http://vocab.getty.edu/ulan/500021866" ,
 "http://data.americanartcollaborative.org/puam/constituent/17037" , "http://vocab.getty.edu/ulan/500031430" ,
 "http://data.americanartcollaborative.org/puam/constituent/672" , "http://vocab.getty.edu/ulan/500092205" ,
 "http://data.americanartcollaborative.org/puam/constituent/5103" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500204748" ,
 "http://data.americanartcollaborative.org/puam/constituent/2537" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500000431" ,
 "http://data.americanartcollaborative.org/puam/constituent/5290" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500031927" ,
 "http://data.americanartcollaborative.org/puam/constituent/3265" , "http://vocab.getty.edu/ulan/500299859" ,
 "http://data.americanartcollaborative.org/puam/constituent/6191" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500335867" ,
 "http://data.americanartcollaborative.org/puam/constituent/18403" , "http://vocab.getty.edu/ulan/500333312" ,
 "http://data.americanartcollaborative.org/puam/constituent/13787" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500002434" ,
 "http://data.americanartcollaborative.org/puam/constituent/16506" , "http://vocab.getty.edu/ulan/500356325" ,
 "http://data.americanartcollaborative.org/puam/constituent/2428" , "http://vocab.getty.edu/ulan/500054818" ,
 "http://data.americanartcollaborative.org/puam/constituent/3201" , "http://vocab.getty.edu/ulan/500013982" ,
 "http://data.americanartcollaborative.org/puam/constituent/4048" , "http://vocab.getty.edu/ulan/500018666" ,
 "http://data.americanartcollaborative.org/puam/constituent/5299" , "http://vocab.getty.edu/ulan/500000790" ,
 "http://data.americanartcollaborative.org/puam/constituent/5037" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500193679" ,
 "http://data.americanartcollaborative.org/puam/constituent/13889" , "http://vocab.getty.edu/ulan/500059582" ,
 "http://data.americanartcollaborative.org/puam/constituent/17485" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500082081" ,
 "http://data.americanartcollaborative.org/puam/constituent/5742" , "http://vocab.getty.edu/ulan/500029332" ,
 "http://data.americanartcollaborative.org/puam/constituent/3924" , "http://vocab.getty.edu/ulan/500013231" ,
 "http://data.americanartcollaborative.org/puam/constituent/582" , "http://vocab.getty.edu/ulan/500060118" ,
 "http://data.americanartcollaborative.org/puam/constituent/835" , "http://vocab.getty.edu/ulan/500128679" ,
 "http://data.americanartcollaborative.org/puam/constituent/12817" , "http://vocab.getty.edu/ulan/500058243" ,
 "http://data.americanartcollaborative.org/puam/constituent/6724" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500048576" ,
 "http://data.americanartcollaborative.org/puam/constituent/1908" , "http://vocab.getty.edu/ulan/500041866" ,
 "http://data.americanartcollaborative.org/puam/constituent/15814" , "http://vocab.getty.edu/ulan/500349164" ,
 "http://data.americanartcollaborative.org/puam/constituent/2107" , "http://vocab.getty.edu/ulan/500001599" ,
 "http://data.americanartcollaborative.org/puam/constituent/5844" , "http://vocab.getty.edu/ulan/500048663" ,
 "http://data.americanartcollaborative.org/puam/constituent/938" , "http://vocab.getty.edu/ulan/500333056" ,
 "http://data.americanartcollaborative.org/puam/constituent/18446" , "http://vocab.getty.edu/ulan/500102583" ,
 "http://data.americanartcollaborative.org/puam/constituent/14224" , "http://vocab.getty.edu/ulan/500106989" ,
 "http://data.americanartcollaborative.org/puam/constituent/12804" , "http://vocab.getty.edu/ulan/500050671" ,
 "http://data.americanartcollaborative.org/puam/constituent/5216" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500054285" ,
 "http://data.americanartcollaborative.org/puam/constituent/14862" , "http://vocab.getty.edu/ulan/500097623" ,
 "http://data.americanartcollaborative.org/puam/constituent/18445" , "http://vocab.getty.edu/ulan/500081487" ,
 "http://data.americanartcollaborative.org/puam/constituent/2002" , "http://vocab.getty.edu/ulan/500005677" ,
 "http://data.americanartcollaborative.org/puam/constituent/2743" , "http://vocab.getty.edu/ulan/500010185" ,
 "http://data.americanartcollaborative.org/puam/constituent/4883" , "http://vocab.getty.edu/ulan/500002151" ,
 "http://data.americanartcollaborative.org/puam/constituent/6034" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500115724" ,
 "http://data.americanartcollaborative.org/puam/constituent/6132" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500068429" ,
 "http://data.americanartcollaborative.org/puam/constituent/5909" , "http://vocab.getty.edu/ulan/500123827" ,
 "http://data.americanartcollaborative.org/puam/constituent/14219" , "http://vocab.getty.edu/ulan/500115645" ,
 "http://data.americanartcollaborative.org/puam/constituent/12752" , "http://vocab.getty.edu/ulan/500071865" ,
 "http://data.americanartcollaborative.org/puam/constituent/5382" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500075639" ,
 "http://data.americanartcollaborative.org/puam/constituent/5109" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500191212" ,
 "http://data.americanartcollaborative.org/puam/constituent/12712" , "http://vocab.getty.edu/ulan/500077078" ,
 "http://data.americanartcollaborative.org/puam/constituent/1389" , "http://vocab.getty.edu/ulan/500016005" ,
 "http://data.americanartcollaborative.org/puam/constituent/5864" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500346021" ,
 "http://data.americanartcollaborative.org/puam/constituent/15960" , "http://vocab.getty.edu/ulan/500114566" ,
 "http://data.americanartcollaborative.org/puam/constituent/15127" , "http://vocab.getty.edu/ulan/500331684" ,
 "http://data.americanartcollaborative.org/puam/constituent/12980" , "http://vocab.getty.edu/ulan/500090526" ,
 "http://data.americanartcollaborative.org/puam/constituent/1352" , "http://vocab.getty.edu/ulan/500057062" ,
 "http://data.americanartcollaborative.org/puam/constituent/2720" , "http://vocab.getty.edu/ulan/500115625" ,
 "http://data.americanartcollaborative.org/puam/constituent/17136" , "http://vocab.getty.edu/ulan/500125378" ,
 "http://data.americanartcollaborative.org/puam/constituent/12825" , "http://vocab.getty.edu/ulan/500082738" ,
 "http://data.americanartcollaborative.org/puam/constituent/1197" , "http://vocab.getty.edu/ulan/500023902" ,
 "http://data.americanartcollaborative.org/puam/constituent/12773" , "http://vocab.getty.edu/ulan/500020606" ,
 "http://data.americanartcollaborative.org/puam/constituent/14225" , "http://vocab.getty.edu/ulan/500013081" ,
 "http://data.americanartcollaborative.org/puam/constituent/3301" , "http://vocab.getty.edu/ulan/500024604" ,
 "http://data.americanartcollaborative.org/puam/constituent/5171" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500073324" ,
 "http://data.americanartcollaborative.org/puam/constituent/6071" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500092260" ,
 "http://data.americanartcollaborative.org/puam/constituent/2436" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500015402" ,
 "http://data.americanartcollaborative.org/puam/constituent/12693" , "http://vocab.getty.edu/ulan/500112588" ,
 "http://data.americanartcollaborative.org/puam/constituent/6331" , "http://vocab.getty.edu/ulan/500004854" ,
 "http://data.americanartcollaborative.org/puam/constituent/16962" , "http://vocab.getty.edu/ulan/500019769" ,
 "http://data.americanartcollaborative.org/puam/constituent/4560" , "http://vocab.getty.edu/ulan/500118782" ,
 "http://data.americanartcollaborative.org/puam/constituent/12822" , "http://vocab.getty.edu/ulan/500012502" ,
 "http://data.americanartcollaborative.org/puam/constituent/5019" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500023901" ,
 "http://data.americanartcollaborative.org/puam/constituent/5798" , "http://vocab.getty.edu/ulan/500090717" ,
 "http://data.americanartcollaborative.org/puam/constituent/5972" , "http://vocab.getty.edu/ulan/500032236" ,
 "http://data.americanartcollaborative.org/puam/constituent/6691" , "http://vocab.getty.edu/ulan/500023185" ,
 "http://data.americanartcollaborative.org/puam/constituent/15288" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500354997" ,
 "http://data.americanartcollaborative.org/puam/constituent/12672" , "http://vocab.getty.edu/ulan/500023943" ,
 "http://data.americanartcollaborative.org/puam/constituent/763" , "http://vocab.getty.edu/ulan/500333481" ,
 "http://data.americanartcollaborative.org/puam/constituent/17075" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500115596" ,
 "http://data.americanartcollaborative.org/puam/constituent/5917" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500193332" ,
 "http://data.americanartcollaborative.org/puam/constituent/18723" , "http://vocab.getty.edu/ulan/500019003" ,
 "http://data.americanartcollaborative.org/puam/constituent/12863" , "http://vocab.getty.edu/ulan/500108916" ,
 "http://data.americanartcollaborative.org/puam/constituent/215" , "http://vocab.getty.edu/ulan/500098854" ,
 "http://data.americanartcollaborative.org/puam/constituent/12646" , "http://vocab.getty.edu/ulan/500074233" ,
 "http://data.americanartcollaborative.org/puam/constituent/5059" , "http://vocab.getty.edu/ulan/500009174" ,
 "http://data.americanartcollaborative.org/puam/constituent/16187" , "http://vocab.getty.edu/ulan/500044205" ,
 "http://data.americanartcollaborative.org/puam/constituent/3994" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500332673" ,
 "http://data.americanartcollaborative.org/puam/constituent/12796" , "http://vocab.getty.edu/ulan/500080154" ,
 "http://data.americanartcollaborative.org/puam/constituent/12715" , "http://vocab.getty.edu/ulan/500102120" ,
 "http://data.americanartcollaborative.org/puam/constituent/12724" , "http://vocab.getty.edu/ulan/500106282" ,
 "http://data.americanartcollaborative.org/puam/constituent/1444" , "http://vocab.getty.edu/ulan/500115831" ,
 "http://data.americanartcollaborative.org/puam/constituent/6066" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500095790" ,
 "http://data.americanartcollaborative.org/puam/constituent/6148" , "http://vocab.getty.edu/ulan/500022733" ,
 "http://data.americanartcollaborative.org/puam/constituent/14868" , "http://vocab.getty.edu/ulan/500122424" ,
 "http://data.americanartcollaborative.org/puam/constituent/6123" , "http://vocab.getty.edu/ulan/500019147" ,
 "http://data.americanartcollaborative.org/puam/constituent/365" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500349438" ,
 "http://data.americanartcollaborative.org/puam/constituent/5054" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500100519" ,
 "http://data.americanartcollaborative.org/puam/constituent/17831" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500096631" ,
 "http://data.americanartcollaborative.org/puam/constituent/5050" , "http://vocab.getty.edu/ulan/500015513" ,
 "http://data.americanartcollaborative.org/puam/constituent/5013" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500026876" ,
 "http://data.americanartcollaborative.org/puam/constituent/780" , "http://vocab.getty.edu/ulan/500124746" ,
 "http://data.americanartcollaborative.org/puam/constituent/5090" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500372397" ,
 "http://data.americanartcollaborative.org/puam/constituent/12677" , "http://vocab.getty.edu/ulan/500104461" ,
 "http://data.americanartcollaborative.org/puam/constituent/5509" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500074588" ,
 "http://data.americanartcollaborative.org/puam/constituent/5585" , "http://vocab.getty.edu/ulan/500004441" ,
 "http://data.americanartcollaborative.org/puam/constituent/5298" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500337194" ,
 "http://data.americanartcollaborative.org/puam/constituent/5105" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500006827" ,
 "http://data.americanartcollaborative.org/puam/constituent/12722" , "http://vocab.getty.edu/ulan/500017907" ,
 "http://data.americanartcollaborative.org/puam/constituent/1216" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500032444" ,
 "http://data.americanartcollaborative.org/puam/constituent/6552" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500046090" ,
 "http://data.americanartcollaborative.org/puam/constituent/5205" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500062723" ,
 "http://data.americanartcollaborative.org/puam/constituent/12705" , "http://vocab.getty.edu/ulan/500008902" ,
 "http://data.americanartcollaborative.org/puam/constituent/6621" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500275857" ,
 "http://data.americanartcollaborative.org/puam/constituent/12641" , "http://vocab.getty.edu/ulan/500092177" ,
 "http://data.americanartcollaborative.org/puam/constituent/2441" , "http://vocab.getty.edu/ulan/500055671" ,
 "http://data.americanartcollaborative.org/puam/constituent/2487" , "http://vocab.getty.edu/ulan/500004781" ,
 "http://data.americanartcollaborative.org/puam/constituent/12731" , "http://vocab.getty.edu/ulan/500065430" ,
 "http://data.americanartcollaborative.org/puam/constituent/1358" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500011840" ,
 "http://data.americanartcollaborative.org/puam/constituent/17067" , "http://vocab.getty.edu/ulan/500129206" ,
 "http://data.americanartcollaborative.org/puam/constituent/4897" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500077158" ,
 "http://data.americanartcollaborative.org/puam/constituent/12730" , "http://vocab.getty.edu/ulan/500008348" ,
 "http://data.americanartcollaborative.org/puam/constituent/19425" , "http://vocab.getty.edu/ulan/500059346" ,
 "http://data.americanartcollaborative.org/puam/constituent/6124" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500400530" ,
 "http://data.americanartcollaborative.org/puam/constituent/28" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500117528" ,
 "http://data.americanartcollaborative.org/puam/constituent/6554" , "http://vocab.getty.edu/ulan/500202468" ,
 "http://data.americanartcollaborative.org/puam/constituent/4931" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500027311" ,
 "http://data.americanartcollaborative.org/puam/constituent/14467" , "http://vocab.getty.edu/ulan/500291530" ,
 "http://data.americanartcollaborative.org/puam/constituent/6682" , "http://vocab.getty.edu/ulan/500043003" ,
 "http://data.americanartcollaborative.org/puam/constituent/5268" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500377548" ,
 "http://data.americanartcollaborative.org/puam/constituent/13972" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500125216" ,
 "http://data.americanartcollaborative.org/puam/constituent/5231" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500050774" ,
 "http://data.americanartcollaborative.org/puam/constituent/5219" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500009163" ,
 "http://data.americanartcollaborative.org/puam/constituent/19419" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500350143" ,
 "http://data.americanartcollaborative.org/puam/constituent/12627" , "http://vocab.getty.edu/ulan/500043481" ,
 "http://data.americanartcollaborative.org/puam/constituent/19326" , "http://vocab.getty.edu/ulan/500056348" ,
 "http://data.americanartcollaborative.org/puam/constituent/1207" , "http://vocab.getty.edu/ulan/500020268" ,
 "http://data.americanartcollaborative.org/puam/constituent/4879" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500069253" ,
 "http://data.americanartcollaborative.org/puam/constituent/5674" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500332700" ,
 "http://data.americanartcollaborative.org/puam/constituent/19526" , "http://vocab.getty.edu/ulan/500064086" ,
 "http://data.americanartcollaborative.org/puam/constituent/19498" , "http://vocab.getty.edu/ulan/500015058" ,
 "http://data.americanartcollaborative.org/puam/constituent/1290" , "http://vocab.getty.edu/ulan/500032586" ,
 "http://data.americanartcollaborative.org/puam/constituent/5273" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500061782" ,
 "http://data.americanartcollaborative.org/puam/constituent/44" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500115900" ,
 "http://data.americanartcollaborative.org/puam/constituent/4904" , "http://vocab.getty.edu/ulan/500331814" ,
 "http://data.americanartcollaborative.org/puam/constituent/18623" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500294244" ,
 "http://data.americanartcollaborative.org/puam/constituent/19286" , "http://vocab.getty.edu/ulan/500019662" ,
 "http://data.americanartcollaborative.org/puam/constituent/19499" , "http://vocab.getty.edu/ulan/500342274" ,
 "http://data.americanartcollaborative.org/puam/constituent/13408" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500241556" ,
 "http://data.americanartcollaborative.org/puam/constituent/19417" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500037193" ,
 "http://data.americanartcollaborative.org/puam/constituent/15472" , "http://vocab.getty.edu/ulan/500333938" ,
 "http://data.americanartcollaborative.org/puam/constituent/4634" , "http://vocab.getty.edu/ulan/500015743" ,
 "http://data.americanartcollaborative.org/puam/constituent/6738" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500331865" ,
 "http://data.americanartcollaborative.org/puam/constituent/5724" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500104623" ,
 "http://data.americanartcollaborative.org/puam/constituent/6153" , "http://vocab.getty.edu/ulan/500026683" ,
 "http://data.americanartcollaborative.org/puam/constituent/12638" , "http://vocab.getty.edu/ulan/500033028" ,
 "http://data.americanartcollaborative.org/puam/constituent/6653" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500003359" ,
 "http://data.americanartcollaborative.org/puam/constituent/12669" , "http://vocab.getty.edu/ulan/500088062" ,
 "http://data.americanartcollaborative.org/puam/constituent/794" , "http://vocab.getty.edu/ulan/500014135" ,
 "http://data.americanartcollaborative.org/puam/constituent/17814" , "http://vocab.getty.edu/ulan/500128502" ,
 "http://data.americanartcollaborative.org/puam/constituent/6343" , "http://vocab.getty.edu/ulan/500005986" ,
 "http://data.americanartcollaborative.org/puam/constituent/5195" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500026336" ,
 "http://data.americanartcollaborative.org/puam/constituent/4876" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500118768" ,
 "http://data.americanartcollaborative.org/puam/constituent/19939" , "http://vocab.getty.edu/ulan/500332968" ,
 "http://data.americanartcollaborative.org/puam/constituent/5354" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500032518" ,
 "http://data.americanartcollaborative.org/puam/constituent/20435" , "http://vocab.getty.edu/ulan/500054291" ,
 "http://data.americanartcollaborative.org/puam/constituent/20436" , "http://vocab.getty.edu/ulan/500177848" ,
 "http://data.americanartcollaborative.org/puam/constituent/19693" , "http://vocab.getty.edu/ulan/500016502" ,
 "http://data.americanartcollaborative.org/puam/constituent/401" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500028547" ,
 "http://data.americanartcollaborative.org/puam/constituent/20484" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500116157" ,
 "http://data.americanartcollaborative.org/puam/constituent/17944" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500060703" ,
 "http://data.americanartcollaborative.org/puam/constituent/19627" , "http://vocab.getty.edu/ulan/500336288" ,
 "http://data.americanartcollaborative.org/puam/constituent/20374" , "http://vocab.getty.edu/ulan/500303670" ,
 "http://data.americanartcollaborative.org/puam/constituent/18012" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500059191" ,
 "http://data.americanartcollaborative.org/puam/constituent/19620" , "http://vocab.getty.edu/ulan/500111059" ,
 "http://data.americanartcollaborative.org/puam/constituent/19287" , "http://vocab.getty.edu/ulan/500021818" ,
 "http://data.americanartcollaborative.org/puam/constituent/266" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500013139" ,
 "http://data.americanartcollaborative.org/puam/constituent/17705" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500067378" ,
 "http://data.americanartcollaborative.org/puam/constituent/17120" , "http://vocab.getty.edu/ulan/500335825" ,
 "http://data.americanartcollaborative.org/puam/constituent/20365" , "http://vocab.getty.edu/ulan/500303659" ,
 "http://data.americanartcollaborative.org/puam/constituent/5393" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500001312" ,
 "http://data.americanartcollaborative.org/puam/constituent/14895" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500333288" ,
 "http://data.americanartcollaborative.org/puam/constituent/5553" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500026136" ,
 "http://data.americanartcollaborative.org/puam/constituent/20486" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500198999" ,
 "http://data.americanartcollaborative.org/puam/constituent/19315" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500116210" ,
 "http://data.americanartcollaborative.org/puam/constituent/5717" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500399403" ,
 "http://data.americanartcollaborative.org/puam/constituent/14299" , "http://vocab.getty.edu/ulan/500095267" ,
